Test Case ID,Modul,Komponen / Kondisi Uji,Langkah-Langkah,Hasil yang Diharapkan,Jenis,Level,Stack,File Sumber,Job CI,Status
TC-PA-015,Panel Admin,TestGetDLQEvent NotFound.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDLQEvent_NotFound""",GetDLQ Event — Not Found,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-016,Panel Admin,TestGetDLQEvent StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDLQEvent_StoreError""",GetDLQ Event — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-017,Panel Admin,TestGetDLQEvent Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDLQEvent_Success""",GetDLQ Event — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-018,Panel Admin,TestGetDashboard InvalidDateFormat.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDashboard_InvalidDateFormat""",Get Dashboard — Invalid Date Format,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-019,Panel Admin,TestGetDashboard StoreErrors.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDashboard_StoreErrors""",Get Dashboard — Store Errors,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-020,Panel Admin,TestGetDashboard Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDashboard_Success""",Get Dashboard — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-021,Panel Admin,TestGetDashboard WithDateRange.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDashboard_WithDateRange""",Get Dashboard — With Date Range,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-022,Panel Admin,TestGetProject NotFound.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetProject_NotFound""",Get Project — Not Found,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-023,Panel Admin,TestGetProject StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetProject_StoreError""",Get Project — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-024,Panel Admin,TestGetProject Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetProject_Success""",Get Project — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-025,Panel Admin,TestGetSettings StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetSettings_StoreError""",Get Settings — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-026,Panel Admin,TestGetSettings Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetSettings_Success""",Get Settings — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-027,Panel Admin,TestGetStatusCounts StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetStatusCounts_StoreError""",Get Status Counts — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-028,Panel Admin,TestGetStatusCounts Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetStatusCounts_Success""",Get Status Counts — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-029,Panel Admin,TestGetSummary StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetSummary_StoreError""",Get Summary — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-030,Panel Admin,TestGetSummary Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetSummary_Success""",Get Summary — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-031,Panel Admin,TestGetUser NotFound.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetUser_NotFound""",Get User — Not Found,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-032,Panel Admin,TestGetUser StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetUser_StoreError""",Get User — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-033,Panel Admin,TestGetUser Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetUser_Success""",Get User — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-034,Panel Admin,TestInternalError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestInternalError""",Internal Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-035,Panel Admin,TestItoa.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestItoa""",Itoa,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-036,Panel Admin,TestListDLQ InvalidReprocessed.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDLQ_InvalidReprocessed""",ListDLQ — Invalid Reprocessed,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-037,Panel Admin,TestListDLQ PaginationClamping.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDLQ_PaginationClamping""",ListDLQ — Pagination Clamping,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-038,Panel Admin,TestListDLQ ReprocessedFalse.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDLQ_ReprocessedFalse""",ListDLQ — Reprocessed False,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-039,Panel Admin,TestListDLQ StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDLQ_StoreError""",ListDLQ — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-040,Panel Admin,TestListDLQ Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDLQ_Success""",ListDLQ — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-041,Panel Admin,TestListDLQ WithFilters.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDLQ_WithFilters""",ListDLQ — With Filters,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-042,Panel Admin,TestListProjects PaginationClamping.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListProjects_PaginationClamping""",List Projects — Pagination Clamping,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-043,Panel Admin,TestListProjects StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListProjects_StoreError""",List Projects — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-044,Panel Admin,TestListProjects Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListProjects_Success""",List Projects — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-045,Panel Admin,TestListProjects WithFilters.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListProjects_WithFilters""",List Projects — With Filters,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-046,Panel Admin,TestListUsers PaginationClamping.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListUsers_PaginationClamping""",List Users — Pagination Clamping,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-047,Panel Admin,TestListUsers StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListUsers_StoreError""",List Users — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-048,Panel Admin,TestListUsers Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListUsers_Success""",List Users — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-049,Panel Admin,TestListUsers WithFilters.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListUsers_WithFilters""",List Users — With Filters,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-050,Panel Admin,TestLoad CustomAuthURL.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_CustomAuthURL""",Load — Custom AuthURL,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-051,Panel Admin,TestLoad CustomCORSOrigin.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_CustomCORSOrigin""",Load — CustomCORS Origin,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-052,Panel Admin,TestLoad CustomPort.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_CustomPort""",Load — Custom Port,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-053,Panel Admin,TestLoad DefaultAuthURL.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_DefaultAuthURL""",Load — Default AuthURL,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-054,Panel Admin,TestLoad DefaultCORSOrigin.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_DefaultCORSOrigin""",Load — DefaultCORS Origin,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-055,Panel Admin,TestLoad DefaultPort.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_DefaultPort""",Load — Default Port,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-056,Panel Admin,TestLoad FullConfig.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_FullConfig""",Load — Full Config,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-057,Panel Admin,TestLoad InvalidPort.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_InvalidPort""",Load — Invalid Port,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-058,Panel Admin,TestLoad RequiresDatabaseURL.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_RequiresDatabaseURL""",Load — Requires DatabaseURL,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-059,Panel Admin,TestLoad ServiceAuthSecret.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestLoad_ServiceAuthSecret""",Load — Service Auth Secret,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-060,Panel Admin,TestMockDashboardStore DefaultReturns.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestMockDashboardStore_DefaultReturns""",Mock Dashboard Store — Default Returns,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-061,Panel Admin,TestMockUserStore DefaultReturns.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestMockUserStore_DefaultReturns""",Mock User Store — Default Returns,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-062,Panel Admin,TestReprocessDLQEvent AlreadyReprocessed.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestReprocessDLQEvent_AlreadyReprocessed""",ReprocessDLQ Event — Already Reprocessed,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-063,Panel Admin,TestReprocessDLQEvent GetError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestReprocessDLQEvent_GetError""",ReprocessDLQ Event — Get Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-064,Panel Admin,TestReprocessDLQEvent IgnoresBodyAdminID.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestReprocessDLQEvent_IgnoresBodyAdminID""",ReprocessDLQ Event — Ignores Body AdminID,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-065,Panel Admin,TestReprocessDLQEvent MarkError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestReprocessDLQEvent_MarkError""",ReprocessDLQ Event — Mark Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-066,Panel Admin,TestReprocessDLQEvent NotFound.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestReprocessDLQEvent_NotFound""",ReprocessDLQ Event — Not Found,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-067,Panel Admin,TestReprocessDLQEvent Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestReprocessDLQEvent_Success""",ReprocessDLQ Event — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-068,Panel Admin,TestReprocessDLQEvent Validation.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestReprocessDLQEvent_Validation""",ReprocessDLQ Event — Validation,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-069,Panel Admin,TestSuspendUser GetUserError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestSuspendUser_GetUserError""",Suspend User — Get User Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-070,Panel Admin,TestSuspendUser NotFound.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestSuspendUser_NotFound""",Suspend User — Not Found,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-071,Panel Admin,TestSuspendUser RecordsTheSessionAdminNotTheBody.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestSuspendUser_RecordsTheSessionAdminNotTheBody""",Suspend User — Records The Session Admin Not The Body,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-072,Panel Admin,TestSuspendUser RefusesWithoutASessionAdmin.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestSuspendUser_RefusesWithoutASessionAdmin""",Suspend User — Refuses WithoutA Session Admin,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-073,Panel Admin,TestSuspendUser Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestSuspendUser_Success""",Suspend User — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-074,Panel Admin,TestSuspendUser SuspendError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestSuspendUser_SuspendError""",Suspend User — Suspend Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-075,Panel Admin,TestSuspendUser Validation.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestSuspendUser_Validation""",Suspend User — Validation,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-076,Panel Admin,TestUnsuspendUser GetUserError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestUnsuspendUser_GetUserError""",Unsuspend User — Get User Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-077,Panel Admin,TestUnsuspendUser NotFound.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestUnsuspendUser_NotFound""",Unsuspend User — Not Found,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-078,Panel Admin,TestUnsuspendUser RecordsTheSessionAdminNotTheBody.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestUnsuspendUser_RecordsTheSessionAdminNotTheBody""",Unsuspend User — Records The Session Admin Not The Body,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-079,Panel Admin,TestUnsuspendUser StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestUnsuspendUser_StoreError""",Unsuspend User — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-080,Panel Admin,TestUnsuspendUser Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestUnsuspendUser_Success""",Unsuspend User — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-PA-081,Panel Admin,TestUnsuspendUser Validation.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestUnsuspendUser_Validation""",Unsuspend User — Validation,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
